SFM Id,Allergens,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98
90173, Ingredient 62, Ingredient 124, Ingredient 201, Ingredient 1149, Ingredient 2536, Ingredient 9308, Ingredient 9314, Ingredient 9344, Ingredient 9351, Ingredient 12522, Ingredient 44465, Ingredient 69227, Ingredient 6011, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90174, Ingredient 1589, Ingredient 2536, Ingredient 8469, Ingredient 9308, Ingredient 9338, Ingredient 103637, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90180, Ingredient 201, Ingredient 2819, Ingredient 8376, Ingredient 9315, Ingredient 11996, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90181, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90185, Ingredient 2023, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90186, Ingredient 205, Ingredient 19352, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90187, Ingredient 136, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90192, Ingredient 1605, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90195, Ingredient 598, Ingredient 1588, Ingredient 1590, Ingredient 1610, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90199, Ingredient 201, Ingredient 1590, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90200, Ingredient 459, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90201, Ingredient 183, Ingredient 340, Ingredient 3793, Ingredient 41609, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90202, Ingredient 263, Ingredient 7086, Ingredient 9314, Ingredient 28559, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90205, Ingredient 1588, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90206, Ingredient 2908, Ingredient 6416, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90207, Ingredient 6149, Ingredient 7086, Ingredient 44465, Ingredient 69227, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90208, Ingredient 6096, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90209, Ingredient 1604, Ingredient 6096, Ingredient 9314, Ingredient 33173, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90211, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90212, Ingredient 263, Ingredient 1149, Ingredient 1588, Ingredient 1605, Ingredient 4617, Ingredient 7086, Ingredient 9274, Ingredient 9314, Ingredient 95426, Ingredient 132762, Ingredient 29231, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90213, Ingredient 800, Ingredient 1590, Ingredient 1601, Ingredient 1605, Ingredient 134800, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90214, Ingredient 1590, Ingredient 1601, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90216, Ingredient 124, Ingredient 1592, Ingredient 1605, Ingredient 3793, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90218, Ingredient 1866, Ingredient 4928, Ingredient 9308, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90219, Ingredient 144962, Ingredient 9310, Ingredient 800, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90223, Ingredient 3793, Ingredient 68271, Ingredient 69227, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90224, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90227, Ingredient 5986, Ingredient 7086, Ingredient 65964, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90229, Ingredient 75912, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90232, Ingredient 1605, Ingredient 1827, Ingredient 1994, Ingredient 9338, Ingredient 41609, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90233, Ingredient 1590, Ingredient 9314, Ingredient 33172, Ingredient 227, Ingredient 1456, Ingredient 2046, Ingredient 9315, Ingredient 103637, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90234, Ingredient 201, Ingredient 5467, Ingredient 83935, Ingredient 227, Ingredient 1590, Ingredient 1605, Ingredient 5405, Ingredient 6416, Ingredient 7454, Ingredient 7737, Ingredient 9310, Ingredient 9314, Ingredient 9344, Ingredient 11996, Ingredient 13891, Ingredient 38080, Ingredient 44465, Ingredient 130118, Ingredient 184, Ingredient 263, Ingredient 1826, Ingredient 3962, Ingredient 28559, Ingredient 73771, Ingredient 95438, Ingredient 1610, Ingredient 11661, Ingredient 81751, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90235, Ingredient 201, Ingredient 5467, Ingredient 83935, Ingredient 240, Ingredient 1153, Ingredient 1496, Ingredient 1605, Ingredient 1997, Ingredient 7086, Ingredient 7454, Ingredient 9341, Ingredient 9344, Ingredient 28559, Ingredient 44465, Ingredient 61707, Ingredient 73771, Ingredient 95438, Ingredient 130118, Ingredient 5405, Ingredient 6096, Ingredient 6416, Ingredient 7737, Ingredient 9300, Ingredient 9314, Ingredient 9348, Ingredient 13891, Ingredient 38080, Ingredient 41609, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90238, Ingredient 2046, Ingredient 9308, Ingredient 121146, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90245, Ingredient 1153, Ingredient 1594, Ingredient 1598, Ingredient 1605, Ingredient 2023, Ingredient 4550, Ingredient 5272, Ingredient 9308, Ingredient 9314, Ingredient 9342, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90249, Ingredient 459, Ingredient 800, Ingredient 1590, Ingredient 1601, Ingredient 1827, Ingredient 1997, Ingredient 8140, Ingredient 9308, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90252, Ingredient 62, Ingredient 1607, Ingredient 2908, Ingredient 6416, Ingredient 9308, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90257, Ingredient 210, Ingredient 800, Ingredient 5986, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90261, Ingredient 62, Ingredient 124, Ingredient 201, Ingredient 10541, Ingredient 61707, Ingredient 83935, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90262, Ingredient 136, Ingredient 201, Ingredient 204, Ingredient 205, Ingredient 800, Ingredient 1609, Ingredient 2853, Ingredient 7086, Ingredient 75912, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90264, Ingredient 1607, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90265, Ingredient 1604, Ingredient 1605, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90266, Ingredient 124, Ingredient 204, Ingredient 263, Ingredient 459, Ingredient 5272, Ingredient 10541, Ingredient 30442, Ingredient 51508, Ingredient 69227, Ingredient 140625, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90269, Ingredient 201, Ingredient 215, Ingredient 459, Ingredient 1601, Ingredient 1605, Ingredient 1613, Ingredient 1995, Ingredient 1997, Ingredient 2023, Ingredient 3799, Ingredient 5248, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7086, Ingredient 7737, Ingredient 9276, Ingredient 9277, Ingredient 9314, Ingredient 13891, Ingredient 38080, Ingredient 61707, Ingredient 83935, Ingredient 96771, Ingredient 1590, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90271, Ingredient 201, Ingredient 215, Ingredient 607, Ingredient 1453, Ingredient 1590, Ingredient 1598, Ingredient 1601, Ingredient 1605, Ingredient 1802, Ingredient 1827, Ingredient 1997, Ingredient 2023, Ingredient 3799, Ingredient 5248, Ingredient 5467, Ingredient 7086, Ingredient 7454, Ingredient 8469, Ingredient 9277, Ingredient 26803, Ingredient 41609, Ingredient 61707, Ingredient 83935, Ingredient 95438, Ingredient 96771, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90272, Ingredient 62, Ingredient 201, Ingredient 598, Ingredient 1609, Ingredient 2023, Ingredient 5986, Ingredient 9308, Ingredient 33173, Ingredient 44465, Ingredient 69227, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90273, Ingredient 201, Ingredient 215, Ingredient 1598, Ingredient 1605, Ingredient 1827, Ingredient 2023, Ingredient 3799, Ingredient 5467, Ingredient 6416, Ingredient 7737, Ingredient 9277, Ingredient 9314, Ingredient 13891, Ingredient 26803, Ingredient 28559, Ingredient 38080, Ingredient 61707, Ingredient 83935, Ingredient 95438, Ingredient 96771, Ingredient 5405, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90275, Ingredient 3793, Ingredient 4617, Ingredient 33173, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90277, Ingredient 263, Ingredient 5538, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90279, Ingredient 62, Ingredient 124, Ingredient 5986, Ingredient 61707, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90280, Ingredient 459, Ingredient 614, Ingredient 1588, Ingredient 1589, Ingredient 1590, Ingredient 1598, Ingredient 1605, Ingredient 2023, Ingredient 5986, Ingredient 7086, Ingredient 7651, Ingredient 8469, Ingredient 9308, Ingredient 9314, Ingredient 12522, Ingredient 44465, Ingredient 95426, Ingredient 8140, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90282, Ingredient 1598, Ingredient 2023, Ingredient 9314, Ingredient 9338, Ingredient 12522, Ingredient 134800, Ingredient 9308, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90283, Ingredient 3793, Ingredient 7086, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90285, Ingredient 62, Ingredient 28559, Ingredient 44465, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90286, Ingredient 1598, Ingredient 1609, Ingredient 69227, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90287, Ingredient 1594, Ingredient 1598, Ingredient 134800, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90289, Ingredient 124, Ingredient 1605, Ingredient 51508, Ingredient 144962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90290, Ingredient 201, Ingredient 263, Ingredient 1487, Ingredient 3793, Ingredient 4550, Ingredient 5236, Ingredient 12522, Ingredient 5986, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90292, Ingredient 263, Ingredient 33173, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90294, Ingredient 227, Ingredient 1598, Ingredient 1605, Ingredient 1609, Ingredient 3793, Ingredient 9312, Ingredient 9337, Ingredient 51508, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90295, Ingredient 227, Ingredient 1605, Ingredient 2023, Ingredient 5986, Ingredient 9310, Ingredient 44465, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90297, Ingredient 124, Ingredient 1590, Ingredient 2819, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90298, Ingredient 201, Ingredient 5467, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90300, Ingredient 9275, Ingredient 12522, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90301, Ingredient 800, Ingredient 41609, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90303, Ingredient 1610, Ingredient 5468, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90305, Ingredient 124, Ingredient 1598, Ingredient 3793, Ingredient 9312, Ingredient 9344, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90308, Ingredient 124, Ingredient 800, Ingredient 1487, Ingredient 9338, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90314, Ingredient 2023, Ingredient 2269, Ingredient 8469, Ingredient 8512, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90319, Ingredient 263, Ingredient 1588, Ingredient 1605, Ingredient 1994, Ingredient 2023, Ingredient 5823, Ingredient 7086, Ingredient 9338, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90321, Ingredient 41989, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90322, Ingredient 8376, Ingredient 41989, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90325, Ingredient 3793, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90326, Ingredient 201, Ingredient 205, Ingredient 607, Ingredient 1605, Ingredient 7086, Ingredient 9338, Ingredient 144962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90327, Ingredient 6416, Ingredient 7737, Ingredient 9308, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90330, Ingredient 124, Ingredient 2536, Ingredient 9310, Ingredient 28559, Ingredient 44465, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90332, Ingredient 2023, Ingredient 2046, Ingredient 26137, Ingredient 1607, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90334, Ingredient 1605, Ingredient 28559, Ingredient 144962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90336, Ingredient 459, Ingredient 1604, Ingredient 4617, Ingredient 6096, Ingredient 9338, Ingredient 33173, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90337, Ingredient 124, Ingredient 204, Ingredient 205, Ingredient 215, Ingredient 607, Ingredient 800, Ingredient 1586, Ingredient 1592, Ingredient 1605, Ingredient 1827, Ingredient 1995, Ingredient 1997, Ingredient 3799, Ingredient 5236, Ingredient 5405, Ingredient 6416, Ingredient 7431, Ingredient 7737, Ingredient 9314, Ingredient 9344, Ingredient 13891, Ingredient 28559, Ingredient 38080, Ingredient 44465, Ingredient 95438, Ingredient 105017, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90339, Ingredient 1601, Ingredient 1609, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90340, Ingredient 263, Ingredient 1609, Ingredient 3793, Ingredient 7086, Ingredient 9341, Ingredient 9344, Ingredient 95426, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90343, Ingredient 1598, Ingredient 1604, Ingredient 1605, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90345, Ingredient 1609, Ingredient 9308, Ingredient 9314, Ingredient 33173, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90346, Ingredient 62, Ingredient 201, Ingredient 459, Ingredient 1588, Ingredient 1605, Ingredient 1997, Ingredient 2023, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7737, Ingredient 9308, Ingredient 9314, Ingredient 13891, Ingredient 38080, Ingredient 61707, Ingredient 83935, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90347, Ingredient 201, Ingredient 215, Ingredient 1590, Ingredient 1605, Ingredient 1997, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7737, Ingredient 9314, Ingredient 13891, Ingredient 28559, Ingredient 38080, Ingredient 83935, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90351, Ingredient 1605, Ingredient 7044, Ingredient 7086, Ingredient 41609, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
